authorDisplayName,commentDatePublished,videoId,videoDatePublished,likeCount,replyCount,text,timeDifference,boolean,count of bot:,count of human:
@christiank.8110,2025-04-04 00:10:47+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,1,Do you not know how to pronounce the name Kamala or are you just dissing her. Either way I would think you have the intellect to pronounce it correctly. Show a little class and leave politics out of this.,5988,0,,
@moldraxian,2025-04-04 01:49:01+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Grow a spine, Jesus.",11882,0,,
@kurtbradwill,2025-04-04 00:10:42+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Loaded up on sxps and soxs, ended the day even. But my 401k is gonna be brutal",5983,0,,
@AHHAFILMS,2025-04-04 00:07:21+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Great video new subscriber!,5782,0,,
@SkuxLyfe,2025-04-04 00:05:53+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Nah this is all artificial. A fugazi for all the the old boys to buy up this dip before shit goes brrrtr going into June. By the time retail fomos in July august they will be selling before the big kaboom boom in October … that s my prediction,5694,0,,
@ALLRealtySolutions,2025-04-04 00:04:48+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,3,About time a president with balls,5629,0,,
@christiank.8110,2025-04-04 00:13:54+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,0,"Oh yeah, a real genius that Trump. Have you not looked at his track record as a businessman, it pretty much says it all.",6175,0,,
@ALLRealtySolutions,2025-04-04 01:34:37+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"@christiank.8110  actually, yes. He, the now President of these united States is actually Brilliant! He has several sky scrapers, hotels etc., with his name on them. How many do you have?<br><br>When a business move went south, he was intelligent enough to seek council on how to use the laws on the books in his businesses favor. Again, BRILLIANT. <br><br>BRILLIANT as now, the main countries that have for decades ripped America off are now realizing the b.s. is over.<br><br>Bring receipts. Not platitudes. Don&#39;t burn your neighbors testla just because the man that runs that company has something to do with STOPPING CROOKS from stealing from Americans and their children&#39;s future!",11018,0,,
@ALLRealtySolutions,2025-04-04 01:59:44+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"@@christiank.8110 actually have watched his career over the past few decades and only see brilliance. How many buildings have your name them?<br><br>Anytime a business deal goes south it is wise to seek council on how to soften the blow, again, BRILLIANT.<br><br>Now, as President of the United States, one of the largest &quot;Corporations&quot; in the world, he&#39;s letting those that wish too continue taking advantage of America that, the b.s. is coming to an end. <br><br>Amazing how now these countries are  looking to play ball fairly.... 😎 Brilliant.<br><br>I guess you&#39;re on the side of those burning innocent peoples testlas simply because the man that runs that company has accepted the task of finding the criminality that has been going on for decades and finally stopping the bleeding, plundering and the fall of America.",12525,0,,
@grey8940,2025-04-04 00:01:57+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I think Charlie is somewhat out of touch with 75% of his fab base. we have all been so crushed in 2025 so far that we cannot ossojly invest anymore.,5458,0,,
@diegoforest,2025-04-04 00:01:57+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,America did not &quot;put the tariffs in place&quot;. Trumps dumb ass did . Everything he touches die.,5458,0,,
@RetireandGo,2025-04-04 00:00:19+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,25,7,"folks, i invested through multiple crashes . 2000, 2008, 2010, 2020, 2022.   buy, buy and did i say this yet ... buy!",5360,0,,
@g.t.richardson6311,2025-04-04 00:19:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,0,How about 2008-2009,6522,0,,
@RetireandGo,2025-04-04 01:01:19+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,@ true!,9020,0,,
@RetireandGo,2025-04-04 01:01:47+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,0,"@ thank you, added",9048,0,,
@TheLEE16884,2025-04-04 02:39:57+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,​@@g.t.richardson6311he litterally said 2008,14938,0,,
@AlphaJ369,2025-04-04 04:03:19+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,"Yep., the people pulling out now are making a mistake, at least historically speaking.",19940,0,,
@parkerbohnn,2025-04-04 04:22:03+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,0,I&#39;ve been mostly short the market since 1984.,21064,0,,
@Smart_DJ_Bro,2025-04-04 09:34:03+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,Thank you for this comment. It is bit depressing when see your investments in red :( after all it is your hard earned money.,39784,0,,
@erikj3972,2025-04-03 23:52:25+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,You are hilarious 😂!beautiful beef!,4886,0,,
@Makeitgreat1,2025-04-03 23:51:19+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,"There is no easy way out of this. Keyword here is comparative advantage. And we just dont have it when it comes to most consumer products. This is why everything is made in China and not the US. The area we have comparative advantage is R&amp;D, but I strongly feel we have lost that also, to China.<br>As for Tariffs, well for every action there is a equal reaction. Let&#39;s see what China, Europe does. US isn&#39;t the land of milk and honey any more, our consumers are broke, Hence, why most Americans shop at Walmart...these tariffs only hurt the Average American, and noone else.",4820,0,,
@dr.tetraminflakes3187,2025-04-03 23:50:16+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,0,but what if your wrong,4757,0,,
@pargolf3158,2025-04-03 23:46:33+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,14,2,It&#39;s the beefiest beef there is.,4534,0,,
@Mikec19,2025-04-04 02:56:29+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Why did I hear this in the &quot;Trump&quot; voice..lol,15930,0,,
@pargolf3158,2025-04-04 03:26:48+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@@Mikec19 Because I typed it like that,17749,0,,
@sonyacollins-v9n,2025-04-03 23:45:55+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"I feel investors should focus on under-the-radar stocks, considering the current rollercoaster nature of the stock market. The safest approach I feel to tackle it is to diversify investments by spreading investments across different asset classes, like bonds, real estate and stocks, they can reduce the impact of a market meltdown",4496,0,,
@slvclw,2025-04-03 23:43:45+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Yeah I been buying while I have friends that are having breakdowns lol,4366,0,,
@dizzolve,2025-04-03 23:41:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,Trump is an idiot though,4242,0,,
@ImagineGTAVI,2025-04-03 23:41:35+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,🎉woot woot🎉,4236,0,,
@tojanine,2025-04-03 23:40:23+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,been stacking $XAI66B for weeks. listings and hype about to collide 🔥,4164,0,,
@mrtravelhub4313,2025-04-03 23:39:24+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Tom Lee!!, only suckers listen to talking heads on cnbc",4105,0,,
@sedona6lum,2025-04-03 23:39:14+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,just saw listings mentioned again for $XAI66B. this is going to run fast 📈,4095,0,,
@stevenhelga,2025-04-03 23:38:43+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,i held SOL and XRP early and made crazy gains. this feels just like that moment before liftoff 🚀,4064,0,,
@alexandrabug42,2025-04-03 23:37:54+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,$XAI66B is the only alt i’m holding through the cycle. it’s giving 100x energy,4015,0,,
@CynthiaDuckstein,2025-04-03 23:37:46+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,607,0,"if $XAI66B hits even half its roadmap, we’re talking life-changing gains",4007,0,,
@gebus5633,2025-04-03 23:37:44+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,8,0,Weird and arbitrary is the right way to describe this.,4005,0,,
@jeffreymeli,2025-04-03 23:36:30+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,559,0,already flipped $XAI66B once. back in again for round two,3931,0,,
@eleanor75a9,2025-04-03 23:35:17+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,watched your breakdown and aped in fast. this might be the cleanest setup i’ve seen all year,3858,0,,
@thaijanya,2025-04-03 23:34:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,added $XAI66B to the stack last week. can already feel the fomo building 🚀,3822,0,,
@wrxrob2589,2025-04-03 23:33:53+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I wish I had more dry powder…trump already making assets cheaper,3774,0,,
@nokomispatrick,2025-04-03 23:33:34+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,just ape’d into $XAI66B again. every chart says this is ready to go 💎,3755,0,,
@geoffstylus153,2025-04-03 23:29:04+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Unless it is the end of the age ... something called the resurrection of all Jesus&#39; believers is supposed to happen imminently. What would that event do to the stock market? There is a beginning, middle and end to this economy-- that&#39;s oikonomia in Greek for dispensation or age.",3485,0,,
@nancybrownbear,2025-03-09 21:06:39+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"You work for 42yrs to have $2m in your retirement, Meanwhile some people are putting just $20k in a meme coin for just few months and now they are multi millionaires I pray that anyone who reads this will be successful in life",421499,1,,
@EthanGrayson-u,2025-03-08 04:01:55+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,31,23,"Being in the discord and starting trading is literally changing my life. I started with a small $3,000 account but I have got up to $21,500 in one week! Not a lot of money but that&#39;s a big growth for me.🔥🔥...",273615,1,,
@fred-r2g7f,2025-03-08 04:03:26+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"wow this awesome 👏 i have been looking for ways to be successful, please how  ? I&#39;m a newbie and I&#39;ve lost a lot of money investing on my own",273706,1,,
@EthanGrayson-u,2025-03-08 04:04:06+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"I&#39;ve followed many traders over the years, but none have been as consistently accurate as Telisha Wolfson...She&#39;s truly in an inspiration to us all....",273746,1,,
@Kairosummer,2025-03-08 04:08:21+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"I am surprised that this name is being mentioned here, I stumbled upon one of her clients testimonies on CNBC news last week...",274001,1,,
@HarrisBOLT-m1,2025-03-08 04:08:59+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"In spite of the financial challenges my family and<br>faced, everything is finally falling into place!<br>Weekly earnings and wealth of $47,000. I will<br>always praise the Lord...<br>God bless ms TELISHA!!!",274039,1,,
@davisein-i4f,2025-03-08 04:09:33+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"This is correct,<br>Telisha wolfson strategy has normalized winning tra-des for me also and it&#39;s a huge <br>milestone for me looking back to how it all started,...",274073,1,,
@Sirbradford-r5h,2025-03-08 04:16:04+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Greetings from the UK. I&#39;m a long-term investor. I withdrew my profits of over $50,000 earlier this week.I have been working with ma&#39;am Telisha for years, and it has shaped my finances",274464,1,,
@floraston,2025-03-08 04:17:01+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Hello! Can I start with $2k ?,274521,1,,
@floraston,2025-03-08 04:17:20+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Please educate me, I&#39;ve come across this before. How can I get to her please?",274540,1,,
@HarrisBOLT-m1,2025-03-08 04:17:37+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,She&#39;s always active on TE LE GRAMS,274557,1,,
@HarrisBOLT-m1,2025-03-08 04:17:48+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"WOLFSON01  👈<br><br>      that&#39;s her",274568,1,,
@HarrisBOLT-m1,2025-03-08 04:17:58+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,She&#39;s been a blessing to me and my family ❤,274578,1,,
@Oyarzabalrodriguez,2025-03-08 04:22:04+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"The fact that I got to learn and earn from her program is everything to me think about it, it&#39;s a win-win for both ways.",274824,1,,
@annabelsophie,2025-03-08 04:22:50+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Same here the very first time we tried. We invested $1000 and after a week, we received $9500. That really helped us a lot to pay up our bills",274870,1,,
@NickyMark-no9tr,2025-03-08 04:25:45+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Telisha Wolfson is a life changer. Through her I went from almost homeless to being a home owner all thanks to her,275045,1,,
@marinatrippier,2025-03-08 04:28:13+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Silently been observing this conversation for a while now, I think I will give her a try with just $5,000 and see how it goes",275193,1,,
@Calliope-s3z,2025-03-08 04:40:05+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Wow...I know her too she is a licensed broker and a FINRA agent she is popular in<br>US and Canada she is really amazing woman with good skills and experience.",275905,1,,
@Alex-d8g2,2025-03-08 04:41:06+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"I am surprised that this name is being mentioned here, I stumbled upon one of her clients testimonies on CNBC news last week...",275966,1,,
@masterleo-x4i,2025-03-08 04:43:07+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,i am making 15%-20% every week from my investment. unlike I can say for my IRA which has just been trudging along,276087,1,,
@Jamesmacron-o4t-i4z,2025-03-08 04:43:39+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,She is a highly knowledgeable and level-headed signal provider who consistently delivers solutions that exceed expectations.,276119,1,,
@Julietc-ku4sd,2025-03-08 04:45:33+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"It&#39;s a miracle and I would testify, 110K bucks every 4weeks! I now have a big mansion and can now afford anything and also support God&#39;s work",276233,1,,
@Friedrich-e4d,2025-03-08 04:47:27+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"The fact that I got to learn and earn from her program is everything to me think about it, it&#39;s a win-win for both ways.",276347,1,,
@vandeboer-j1k,2025-03-08 04:48:01+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Seening positive reviews of this woman Telisha Wolfson for about the fourth time now, I think I’ll have to give it a try",276381,1,,
@Alex-d8g2,2025-03-08 04:50:34+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Great info! I will definitely give her a try with my $2000 and see how it goes.,276534,1,,
@joaquimcas,2025-03-07 20:05:32+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,145,10,"You work for 42yrs to have $2m in your retirement, Meanwhile some people are putting just $20k in a meme coin for just few months and now they are multi millionaires I pray that anyone who reads this will be successful in life",245032,1,,
@desireetaylor0,2025-03-07 20:12:56+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,How did you do that?,245476,1,,
@joaquimcas,2025-03-07 20:14:57+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"It&#39;s Charlotte Gina Miller doing, she&#39;s changed my life.",245597,1,,
@Renebonillaa,2025-03-07 20:23:01+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"I&#39;m new at this, please how can I reach her?",246081,1,,
@Theresabrookman,2025-03-07 20:26:37+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"She is my family&#39;s personal broker and also a personal broker in many families I&#39;m United States, she&#39;s a licensed broker and a FINRA AGENT in United states",246297,1,,
@joaquimcas,2025-03-07 20:33:58+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"she&#39;s mostly on Instagrams, using the user name",246738,1,,
@joaquimcas,2025-03-07 20:34:04+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,FXMILLER14 💯.. that&#39;s it,246744,1,,
@joaquimcas,2025-03-07 20:34:08+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Please tell her that I reffed you 👍<br>She&#39;ll guide you💯,246748,1,,
@Mickmatthew0,2025-03-07 20:41:07+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"I just withdrew my profits a week ago, To be honest it was an amazing feeling when the profits hits my wallet I wish I could reinvest but, too much bills",247167,1,,
@edwinnutt,2025-03-07 20:44:34+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Greetings, I’ve seen positive reviews of this woman Charlotte Miller for about the fourth time now, I think I’ll have to give it a try.",247374,1,,
@mydressmemos,2025-03-06 20:13:35+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,729,5,"Used to think investors lose out amid crash, meanwhile some make profits. I also thought folks went out of business during the great depression, but some went into business. Bottom line, there&#39;s always depression for some while others amass wealth gains.",159115,1,,
@LUCIASMITH-d1z,2025-03-06 20:16:48+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,1,0,"We share common goal, making sure you are ready for your later years is very important. That&#39;s why passive investing works, low costs, better diversification and it enables people to overcome their behavioural bias especially  if they engage professional help.",159308,1,,
@tatianastarcic,2025-03-06 20:22:00+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,1,0,"A lot of folks downplay the role of advlsors until being burnt by their own emotions. I remember couple summers back, after my lengthy divorce, I needed a good boost to help my business stay afloat, hence I researched for licensed advisors and came across someone of utmost qualifications. She&#39;s helped grow my reserve notwithstanding inflation, from $$275k to $850K...",159620,1,,
@ThomasLuke-u3v,2025-03-06 21:59:19+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,1,0,That&#39;s impressive! I could really use the expertise of this advsors.,165459,1,,
@tatianastarcic,2025-03-06 22:00:59+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,1,0,"I&#39;ve experimented with a few over the past years, but I&#39;ve stuck with the popularly ‘’Melissa Terri Swayne” for about five years now, and her performance has been consistently impressive. She’s quite known in her field, look her up.",165559,1,,
@richardhudson1243,2025-03-06 22:03:40+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,1,0,"Thank you for saving me backward and forward hours of researching the markets, I just copied and pasted Melissa Terri Swayne on my browser, and her site appeared top search, no nonsense at all. She looks impeccable.",165720,1,,
@kaxem_edits,2025-03-06 05:04:41+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,96,8,"It’s always advisable to invest judiciously, keep a stop loss figure. Shuffle between debt and equity wherever the ratio goes too off your target. As for the target, I recommend a Ratio like this Debt % should be equal to your age in years. If you are 20, debt is 20%, reset in equity. If the market falls or rises drastically, your debt % will change, which you should rebalance to 20% and bring back equity to 80%. Thus you would have bought low or booked profit depending on if it was a crash or a bull run, you still have the chance to improve you financial level by following Sandy Barclays program.",104581,1,,
@kaxem_edits,2025-03-06 05:04:49+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"She mostly interacts on Telegrams, using the user-name.",104589,1,,
@kaxem_edits,2025-03-06 05:04:52+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"@SandyBarclays <a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a>.",104592,1,,
@jchall12,2025-03-06 05:12:22+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Over the years, I&#39;ve been a part of numerous trading programs, sifting through a barrage of information. Yet, nothing has come close to the sheer clarity, depth, and precision of Sandy insights. It&#39;s akin to finding a diamond in a coal mine.",105042,1,,
@JavierJumbo-jn6jg,2025-03-06 05:16:50+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Sandy have been my backbone for about a month now. She earned me many proflts.,105310,1,,
@lihlacerda,2025-03-06 05:22:12+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Sandy gave me the autonomy I need to learn at my own pace and ask questions when I need to she’s so accommodating.,105632,1,,
@miltonmamt,2025-03-06 05:24:50+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,She&#39;s really good in studying the market and making a strategy and i am learning so much from her already.,105790,1,,
@EmagrecerDivertido,2025-03-06 07:17:42+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Sandy’s  risk management strategies are truly effective.,112562,1,,
@JohnZelenjak0,2025-03-05 22:32:47+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,82,13,"Thanks for the educative video….As new investor, it&#39;s important to remember that investing and trading require more than just technical analysis skills. Discipline and emotional maturity play a significant role in achieving success. It&#39;s wise to keep in mind the adage of &quot;time in the market vs. timing the market,&quot; as this mentality can help you weather market volatility. With insights of  Kathleen Eisen  and my commitment to learning, I&#39;ve manage to grow my earnings to 765k day trading in just a few months. Keep up the good work.",81067,1,,
@JohnZelenjak0,2025-03-05 22:32:55+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"She is on Telegrams, using the user-name",81075,1,,
@JohnZelenjak0,2025-03-05 22:33:03+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,@KathleenEisen,81083,1,,
@libbyhistorytv,2025-03-05 22:33:40+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"@@JohnZelenjak0  @JohnZelenjak0   It is really refreshing to see a comment about Kathleen Eisen’s here. I have worked with her also; her approach consistently keeps you ahead of the trend, She&#39;s indeed a  guru i&#39;ll say.",81120,1,,
@AkimitsuJ,2025-03-05 22:34:11+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"She’s is really the best with her good analysis, my trading account grew with high potential profit.",81151,1,,
@Lisasnell11,2025-03-05 22:34:31+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Kathleen’s strategy minimizes risk and maximizes profits. Trading with her has been incredible throughout the last few months, and I would recommend her strategy to anyone",81171,1,,
@AlinaJoy1240,2025-03-05 22:34:49+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"@@JohnZelenjak0 I read about her online, she is amazing. Thanks for putting this down here.",81189,1,,
@belmandom,2025-03-05 22:36:03+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Profitable trading requires experience, a solid strategy and preparation, which we lack, understand buy/sell ratios, identifying market leaders, and diversifying are key to reducing risk, Kathleen program help with all guide needed.",81263,1,,
@Debra_LeighTV,2025-03-05 22:36:22+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Ever since I started following her strategies, my trading game has elevated to new heights. Truly a mastermind in the trading world.",81282,1,,
@Kamilasaganowskatv,2025-03-05 22:36:41+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Kathleen’s understanding of market indicators is impressive. She knows exactly when to enter and exit trades for maximum profit. Her signals are top notch.,81301,1,,
@Malcolmwood1,2025-03-05 22:37:01+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"I&#39;m so impressed seeing how much people talk good about her expertise, I&#39;ve been following Kathleen strategies for months now, and I&#39;ve finally reached the financial stability I&#39;ve been striving for…..Kathleen program has been the key to my success.",81321,1,,
@Jimwilcock2,2025-03-05 22:37:24+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Kathleen’s strategy has been helping a lot of traders/newbies out there, with her program i was able to recover my losses from the crash so swiftly.",81344,1,,
@kateNICY,2025-03-05 22:37:43+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Kathleen’s program has been insightful, and I must say, I’m most honored to have been part and a full-time beneficiary of her daily trade signals.",81363,1,,
@silverjava1one971,2025-03-06 14:27:14+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,So many lies. Hope you choose to do the right thing,138334,1,,
@JasonRuben-xy5ti,2025-03-05 03:28:30+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,137,20,"LOVE your video!!! thank you so much for making go to this far in life you lead me in a good info making 74,000 from my investment last month thanks alot",12410,1,,
@JudgeRita,2025-03-05 03:29:04+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,congrat friend please can you lead me to your   winning investment strategy please,12444,1,,
@AlisonFox-y2n,2025-03-05 03:29:38+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Honestly, this concerns me and has left me uneasy.😶😶<br> Especially this potential depression, no more a recession.<br>😶 I&#39;m unsure about my $130K , considering the uncertainty of this whole recession mostly.<br>,,,,",12478,1,,
@BobBold-l7u,2025-03-05 03:30:20+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Harriet Dixson is a very popular professional trader,😇 I know a lot of people who have worked with her,<br>,,,,,<br>,,,,😒😒",12520,1,,
@MadiNwachukwu,2025-03-05 03:31:09+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Getting Harriet Dixson help me really helped me clear all my debts.😊😊<br> I started with what I have left and it&#39;s been the best decision I ever made🙂🙂",12569,1,,
@FordPerkerson,2025-03-05 03:32:06+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"You&#39;re right! I have lost a lot trading all by myself without a guide....<br>❤ It&#39;s been an uneasy ride for me, not until I meet Dixson <br> 360k monthily .<br>....",12626,1,,
@BoldLucas-n3w,2025-03-05 03:33:17+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,Please I’m new to this how can she be contacted.,12697,1,,
@BoldLucas-n3w,2025-03-05 03:33:36+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Please how can I get in touch with her?<br><br> I really need to try her..",12716,1,,
@JasonRuben-xy5ti,2025-03-05 03:34:15+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"SHE&#39;S MOSTLY ON TELEGRAMS, USING THE USERNAME .",12755,1,,
@JasonRuben-xy5ti,2025-03-05 03:34:38+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"@Dixson19<br>💯💯💯💯💯💯<br>...",12778,1,,
@JasonRuben-xy5ti,2025-03-05 03:35:05+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,She&#39;ll guide you definitely,12805,1,,
@DarlingtonNoah-p1i,2025-03-05 03:38:32+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"Day trading is the best way of making money in the market.........<br> due to lack of experience which resulted in loosing funds...yt But miss Harriet Dixson ,  restored hope shes a good woman<br>........<br>...........<br>😑😑😑😑",13012,1,,
@GoldenGateway-wj7vj,2025-03-05 03:40:11+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"The process of trading can be complicated when you have limited knowledge. 😇However, with the right strategy and setups, 🙂🙂<br>you can be successful. That&#39;s the whole point of investing.t with less risk...<br>,,,,,,",13111,1,,
@AjuzieoguFamous,2025-03-05 03:45:22+00:00,5IWQjIfbHF0,2025-03-05 00:01:40+00:00,0,0,"people often run to her for investment services, and she has always been the best I have ever seen 😊😊",13422,1,,
